"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","27","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","27","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","96","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","44","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","23","1","0.000000","0","0"
"/Game/Materials/colour_corrected_cardboard_Mat.colour_corrected_cardboard_Mat","0","14","1","1","38.630035","0","110"
"/Game/Materials/Cardboard.Cardboard","0","14","1","1","42.566330","0","108"
"/Game/Fire/Fire.Fire","0","27","1","1","45.777172","0","376"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","23","1","0.000000","0","0"
"/Game/Materials/HeartTest.HeartTest","0","14","1","1","30.188824","0","98"
"/Game/Assets/CompleteAssets/Assets_3D/Tape/Tape_Mat.Tape_Mat","0","14","1","1","29.358816","0","84"
"/Game/Assets/CompleteAssets/Assets_3D/Stars/StarMaterial.StarMaterial","0","14","1","1","27.801540","0","95"
"/Game/Assets/CompleteAssets/Assets_3D/Layers/Trees/Tree_Material.Tree_Material","0","14","1","1","31.771568","0","97"
"/Game/Assets/CompleteAssets/Assets_3D/Layers/Sky/Sky_Material.Sky_Material","0","14","1","1","27.707760","0","103"
"/Game/Assets/CompleteAssets/Assets_3D/Layers/Middleground/MG_Material.MG_Material","0","14","1","1","27.206844","0","118"
"/Game/Assets/CompleteAssets/Assets_3D/Layers/Foreground/FG_Material.FG_Material","0","14","1","1","24.680727","0","86"
"/Game/Assets/CompleteAssets/Assets_3D/Layers/Background/BG_Material.BG_Material","0","14","1","1","28.631931","0","105"
"/Game/Assets/CompleteAssets/Assets_3D/Columns/CollumnHollowMat.CollumnHollowMat","0","14","1","1","30.362785","0","94"
"/Game/Assets/CompleteAssets/Assets_3D/Columns/CollumnFunctionalMat.CollumnFunctionalMat","0","14","1","1","27.547672","0","91"
"/Game/Assets/CompleteAssets/Assets_3D/Columns/CollumnDecoMat.CollumnDecoMat","0","14","1","1","31.186956","0","72"
"/Game/Assets/CompleteAssets/Assets_3D/CheckpointBulb/BulbBaseMaterial.BulbBaseMaterial","0","14","2","1","31.999334","0","98"
"/Game/Assets/CompleteAssets/Assets_3D/CheckpointBulb/GlassMaterial.GlassMaterial","0","26","2","1","215.626953","0","127"
"/Game/Assets/CompleteAssets/Assets_3D/Candy/CandyMaterial.CandyMaterial","0","14","1","1","29.853136","0","72"
"/Game/Assets/PrototypeV1Assets/ColourTextures/M_Water_Ocean_Edited_Purple.M_Water_Ocean_Edited_Purple","0","23","2","1","53.545689","0","114"
"/Game/Assets/PrototypeV1Assets/ColourTextures/M_Water_Ocean_Edited.M_Water_Ocean_Edited","0","23","5","1","55.477993","0","104"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","43","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","8","2","0.000000","0","0"
"/Game/Assets/CompleteAssets/Assets_3D/Grass/TestGrass.TestGrass","0","26","9","1","62.147385","0","109"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","24","1","0.000000","0","0"
"/Paper2D/DefaultLitSpriteMaterial.DefaultLitSpriteMaterial","0","0","31","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","23","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","112","4","2","220.185638","0","896"
"/Game/Assets/PrototypeV1Assets/ColourTextures/M_Proto_WaterPurple.M_Proto_WaterPurple","0","15","1","1","31.901379","0","67"
"/Game/Assets/PrototypeV1Assets/ColourTextures/M_Proto_Water.M_Proto_Water","0","15","1","1","33.653728","0","65"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","23","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","96","3","0.000000","0","0"
"/Game/Materials/Burning.Burning","0","14","2","1","29.236267","0","58"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","23","74","4","50.389942","0","104"
